"","Country","Region","Market","Product","Date","Open","High","Low","Close","Currency"
"","Philippines","Market Average","Market Average","meat_pork","2015-07-01","194.72","197.02","192.41","196.67","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2015-08-01","197.67","200.02","195.2","195.2","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2015-09-01","195.62","197.97","193.28","196.04","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2015-10-01","196.42","198.8","193.06","193.06","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2015-11-01","192.77","195.12","190.43","194.72","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2015-12-01","195.47","197.85","193.09","195.38","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2016-01-01","196.7","199.11","191.96","191.96","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2016-02-01","191.02","195.13","188.66","195.13","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2016-03-01","196.36","198.74","191.47","191.47","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2016-04-01","191.55","193.85","189.25","189.99","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2016-05-01","189.02","191.32","186.72","188.82","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2016-06-01","189.2","191.51","186.89","189.66","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2016-07-01","190.6","192.95","188.26","188.28","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2016-08-01","188.35","190.69","186.01","189.75","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2016-09-01","190.52","192.9","188.14","189.65","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2016-10-01","190.51","192.91","188.11","189.74","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2016-11-01","190.04","192.47","187.61","190.16","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2016-12-01","190.84","193.3","188.38","189.73","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2017-01-01","190.17","192.65","187.69","189.11","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2017-02-01","189.25","191.74","186.76","190.05","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2017-03-01","190.91","193.44","188.38","192.35","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2017-04-01","193.93","198.75","191.35","198.75","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2017-05-01","201.84","207.71","199.19","207.71","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2017-06-01","212.19","214.92","209.47","212.6","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2017-07-01","215.21","218.02","212.4","217.49","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2017-08-01","219.37","222.27","216.23","216.23","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2017-09-01","216.57","219.46","213.68","217.36","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2017-10-01","217.8","220.73","214.86","219.72","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2017-11-01","221.61","224.6","217.81","217.81","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2017-12-01","217.82","220.79","214.85","218.6","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2018-01-01","218.88","221.89","215.84","215.84","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2018-02-01","215.85","218.84","212.83","212.83","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2018-03-01","211.89","214.85","208.93","212.04","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2018-04-01","212.29","215.26","209.32","213.42","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2018-05-01","214.82","219.63","211.8","219.63","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2018-06-01","222.72","225.82","219.62","223.8","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2018-07-01","226.43","229.62","223.24","228.8","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2018-08-01","230.95","234.23","227.67","230.98","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2018-09-01","232.59","235.94","229.05","229.05","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2018-10-01","228.71","232.04","225.38","231.04","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2018-11-01","232.03","235.41","228.65","229.07","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2018-12-01","229.55","232.93","226.18","227.85","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2019-01-01","227.46","230.84","224.07","227.12","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2019-02-01","227.56","230.97","224.16","225.69","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2019-03-01","225.9","229.31","222.49","224.77","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2019-04-01","224.86","228.29","221.43","225.74","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2019-05-01","226.77","230.24","223.29","223.83","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2019-06-01","223.93","227.4","210.58","210.58","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2019-07-01","206.69","209.79","200.11","200.11","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2019-08-01","196.04","200.25","193.15","200.25","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2019-09-01","201.18","204.06","197.6","197.6","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2019-10-01","198.19","201.03","195.35","196.6","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2019-11-01","195.95","201.02","193.1","201.02","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2019-12-01","203.45","206.34","200.55","203.18","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2020-01-01","205.27","208.22","201.9","201.9","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2020-02-01","201.41","204.36","198.47","201.21","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2020-03-01","201.17","204.13","198.21","204.04","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2020-04-01","205.98","209","202.96","206.65","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2020-05-01","208.54","214.46","205.45","214.46","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2020-06-01","217.85","221.02","214.68","215.23","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2020-07-01","216.71","219.91","213.51","217.43","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2020-08-01","217.94","221.2","210","210","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2020-09-01","208.22","211.3","205.13","210","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2020-10-01","209.64","212.74","206.54","211.4","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2020-11-01","213.45","216.6","210","210","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2020-12-01","210.05","213.18","206.91","210","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2021-01-01","210","215","206.84","215","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2021-02-01","217.84","222.5","214.61","222.5","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2021-03-01","226.59","232.93","223.26","232.93","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2021-04-01","237.66","253.7","234.2","253.7","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2021-05-01","260.27","263.93","256.6","258.63","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2021-06-01","261.59","265.34","257.84","261.05","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2021-07-01","261.5","265.32","245.3","245.3","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2021-08-01","241.33","244.72","235.01","235.01","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2021-09-01","230.62","233.81","227.43","231.25","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2021-10-01","231.05","234.22","227.89","230.96","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2021-11-01","232.1","235.29","228.75","228.75","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2021-12-01","228.46","231.64","225.29","228.79","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2022-01-01","229.07","232.27","225.86","231.25","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2022-02-01","233.17","236.43","229.9","235","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2022-03-01","237.27","240.61","233.92","240.15","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2022-04-01","242.75","246.19","239.31","244.86","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2022-05-01","247.47","251","243.93","249.72","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2022-06-01","252.19","255.82","248.55","253.12","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2022-07-01","255.13","258.85","250.49","250.49","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2022-08-01","250.07","253.75","246.38","248.75","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2022-09-01","248.19","254.97","244.5","254.97","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2022-10-01","258.36","263.64","254.61","263.64","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2022-11-01","268.62","272.49","264.74","271.76","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2022-12-01","275.51","282.05","271.49","282.05","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2023-01-01","286.62","290.77","277.43","277.43","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2023-02-01","276.89","280.91","258.75","258.75","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2023-03-01","252.88","260","249.33","260","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2023-04-01","260.6","264.71","257.1","264.71","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2023-05-01","269.31","272.87","265.75","271.25","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2023-06-01","274.2","277.88","268.91","268.91","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2023-07-01","268.57","272.22","264.93","270","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2023-08-01","270.38","274.07","266.68","270.15","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2023-09-01","271.61","275.34","267.88","270.06","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2023-10-01","270.58","274.35","266.82","270","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2023-11-01","270.56","274.36","266.76","270","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2023-12-01","270.85","274.69","267.01","270","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2024-01-01","270.72","274.6","266.84","270","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2024-02-01","270.64","274.55","266.72","273.61","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2024-03-01","275.71","279.71","271.71","273.6","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2024-04-01","274.74","278.77","270.71","275.93","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2024-05-01","277.03","283.13","272.92","283.13","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2024-06-01","287.01","291.21","282.81","290","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2024-07-01","293.99","298.32","287.37","287.37","PHP"
"","Philippines","Market Average","Market Average","meat_pork","2024-08-01","286.88","291.16","277.5","277.5","PHP"
